sku,upc,name,brand,category,price,list_price,currency,discount_percentage,available,stock,image_url,product_url,store,description,rating,reviews_count,size,scraped_at
3677404,000036774043,Panque de Orno con Elote 200g,De Orno,Congelados,79.0,79.0,MXN,0,True,10,https://chedrauimx.vteximg.com.br/arquivos/ids/57660457/7503030127240_00.jpg?v=638978821541370000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/panque-de-orno-con-elote-200g-3677404/p,Chedraui,"Panque De Orno con Elote 200g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin prev",3.8,379,,2025-11-18T17:15:23.637585
3530279,000035302797,Paleta Cometta SanMy grosella maracuyá 12 Piezas 60ml c/u,Sanmy,Congelados,105.0,105.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58433275/7502005510209_00.jpg?v=638986060786900000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-cometta-sanmy-grosella-maracuya-12-piezas-60ml-cu-3530279/p,Chedraui,"COMETTA paleta  helada de agua SanMy grosella multipack con 12 pzas.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, ",4.1,400,,2025-11-18T17:15:23.637590
3530277,750200551173,Paleta Kraion SanMy 12 Piezas 60 ml c/u,Sanmy,Congelados,135.0,135.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58433271/7502005511732_00.jpg?v=638986060776270000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-kraion-sanmy-12-piezas-60-ml-cu-3530277/p,Chedraui,"KRAION Paleta helada  SanMy sabor frambuesa .
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o",4.6,52,,2025-11-18T17:15:23.637596
3334302,000033343020,Muffins Thomas Natural 340g,Thomas,Congelados,62.0,62.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57730859/48121102081_00.jpg?v=638979003227900000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/muffins-thomas-natural-340g-3334302/p,Chedraui,"Pan Premium de estilo de ingles con una textura única, que es crujiente por fuera y suaves por dentro
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el ",3.6,422,,2025-11-18T17:15:23.637603
3278774,750200551345,Paleta SanMy Máxima Chocolate Nuez 3 Paletas de 120ml c/u,Sanmy,Congelados,102.0,102.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57731532/7502005513453_00.jpg?v=638979005158700000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-sanmy-maxima-chocolate-nuez-3-paletas-de-120ml-cu-3278774/p,Chedraui,"MAXIMA Paleta de crema  de leche sabor nuez  con chocolate y nuez multipack 3 pzas.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, ",4.1,323,,2025-11-18T17:15:23.637606
3130047,000031300476,Waffle Eggo Blueberry 349g,Kellogg's,Congelados,108.0,108.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58691910/38000403200_00.jpg?v=638990896180800000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffle-eggo-blueberry-349g-3130047/p,Chedraui,"Eggo waffle blueberry
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo aviso",4.8,320,,2025-11-18T17:15:23.637612
3105407,000031054072,Paleta Magnum Clásica Vainilla 90ml,Magnum,Congelados,39.0,45.0,MXN,13.33,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58709150/7506306415799_00.jpg?v=638990939662130000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-magnum-clasica-vainilla-90ml-3105407/p,Chedraui,Descubre la sublime combinación del helado sabor vainilla exquisitamente cubierto con chocolate en nuestra Paleta Helada Magnum Clásica y sumérgete en un mundo de sabores y texturas irresistibles mien,4.0,328,,2025-11-18T17:15:23.637618
3105406,750113092152,Paleta Helada Magnum Almendras 90ml,Magnum,Congelados,41.0,42.0,MXN,2.38,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58709159/7506306415775_00.jpg?v=638990939684170000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-helada-magnum-almendras-90ml-3105406/p,Chedraui,Descubre la sublime combinación del helado sabor vainilla exquisitamente cubierto con chocolate y trocitos de almendras en nuestra Paleta Helada Magnum Almendras y sumérgete en el placer indescriptibl,3.8,78,,2025-11-18T17:15:23.637622
3101112,000031011129,English Muffins New York Deli 368g,New York,Congelados,76.0,76.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57654606/7501290102007_00.jpg?v=638978806222400000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/english-muffins-new-york-deli-368g-3101112/p,Chedraui,"Bisquets New York Deli 368g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo",4.5,43,,2025-11-18T17:15:23.637628
3785331,000037853310,Paleta Holanda Mini Almendra 385ml,Holanda,Congelados,120.0,120.0,MXN,0,False,0,https://chedrauimx.vteximg.com.br/arquivos/ids/57773827/7506306416987_00.jpg?v=638979106744370000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-holanda-mini-almendra-385ml-3785331/p,Chedraui,"Paleta de grasa vegetal sabor vainilla cubierta de chocolate con leche y almendra, con 7 piezas.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el conte",4.5,425,,2025-11-18T17:15:23.637634
